review_id,date,bank_name,rating,churn,platform,sex,age,tenure,credit_score,balance,products_number,credit_card,active_member,data_source
33085721892,28/01/2026,Vietcombank,5,0,facebook,Male,24,1,488,1618348847,2,0,0,synthetic
47200839248,03/02/2026,Vietcombank,3,0,facebook,Female,47,8,355,1510470851,2,1,0,synthetic
22893891291,17/02/2026,Vietcombank,5,0,facebook,Male,48,10,416,76875342,4,1,0,synthetic
98333036692,12/02/2026,Vietcombank,2,1,facebook,Male,58,17,670,384250005,2,0,1,synthetic
79795907574,23/02/2026,Vietcombank,3,0,facebook,Male,67,13,365,820951472,3,1,1,synthetic
31101444414,12/02/2026,Vietcombank,1,1,facebook,Female,30,6,417,758483202,2,1,0,synthetic
86830904988,03/02/2026,Vietcombank,4,0,facebook,Female,39,14,534,1129118461,4,0,1,synthetic
89011343989,09/02/2026,Vietcombank,4,0,facebook,Female,59,5,330,546096085,2,0,1,synthetic
62957339428,15/02/2026,Vietcombank,3,0,facebook,Female,66,19,826,765313396,1,1,1,synthetic
48621235215,05/02/2026,Vietcombank,5,0,facebook,Female,23,1,533,983548843,2,0,1,synthetic
29981988066,03/02/2026,Vietcombank,4,0,facebook,Female,44,18,659,1163512608,3,1,1,synthetic
21591638623,29/01/2026,Vietcombank,5,0,facebook,Male,43,19,495,1600877633,3,0,1,synthetic
27990107556,25/01/2026,Vietcombank,4,0,facebook,Female,50,1,413,97859711,5,1,1,synthetic
83713598423,28/01/2026,Vietcombank,4,0,facebook,Female,22,3,376,510941788,2,1,1,synthetic
24005880587,22/02/2026,Vietcombank,4,0,facebook,Female,22,1,744,1705036685,1,0,0,synthetic
43785786877,27/01/2026,Vietcombank,3,0,facebook,Female,31,2,631,951872060,1,1,1,synthetic
65328296211,07/02/2026,Vietcombank,3,0,facebook,Female,31,11,426,826090528,2,0,1,synthetic
31417547012,31/01/2026,Vietcombank,3,0,facebook,Female,57,13,660,302838048,1,1,0,synthetic
28526229148,14/02/2026,Vietcombank,4,0,facebook,Male,48,15,430,266863605,3,0,1,synthetic
42779707520,10/02/2026,Vietcombank,3,0,facebook,Male,30,9,450,897358008,2,1,1,synthetic
68229684367,10/02/2026,Vietcombank,5,0,facebook,Male,45,8,510,1897449865,1,0,1,synthetic
60477510687,17/02/2026,Vietcombank,3,0,facebook,Male,46,1,569,1232638247,4,1,0,synthetic
25380785794,08/02/2026,Vietcombank,3,0,facebook,Male,19,1,635,813899474,2,1,0,synthetic
22721657573,25/01/2026,Vietcombank,3,0,facebook,Male,48,0,356,1279704487,2,1,1,synthetic
54205999557,02/02/2026,Vietcombank,1,1,facebook,Male,62,3,732,1290853866,3,0,0,synthetic
27236384235,27/01/2026,Vietcombank,2,1,facebook,Female,26,5,329,292642393,4,0,0,synthetic
84322844890,26/01/2026,Vietcombank,2,1,facebook,Male,25,4,791,811512732,3,1,0,synthetic
52350760420,30/01/2026,Vietcombank,2,1,facebook,Male,48,3,376,1225209160,5,1,0,synthetic
94102639863,22/02/2026,Vietcombank,5,0,facebook,Male,60,7,522,1775773163,2,1,1,synthetic
53617515380,09/02/2026,Vietcombank,4,0,facebook,Male,32,8,799,1491006547,3,1,0,synthetic
77254767413,14/02/2026,Vietcombank,3,0,facebook,Female,63,5,692,1591324658,3,0,0,synthetic
71856199888,20/02/2026,Vietcombank,2,1,facebook,Female,36,14,692,1910468319,1,1,0,synthetic
30551126532,21/02/2026,Vietcombank,3,0,facebook,Female,18,0,778,1796431272,2,0,1,synthetic
21206331444,12/02/2026,Vietcombank,5,0,facebook,Male,63,17,312,281649568,1,1,1,synthetic
96876559969,20/02/2026,Vietcombank,1,1,facebook,Female,29,6,363,133607209,2,1,1,synthetic
88175600280,16/02/2026,Vietcombank,3,0,facebook,Male,37,17,693,1012326381,1,1,0,synthetic
51482027566,09/02/2026,Vietcombank,4,0,facebook,Male,26,8,310,1723931821,2,1,1,synthetic
24973270495,26/01/2026,Vietcombank,3,0,facebook,Female,59,6,738,976011599,1,1,0,synthetic
86281312763,22/02/2026,Vietcombank,5,0,facebook,Female,28,3,354,793708200,2,1,1,synthetic
15759648462,13/02/2026,Vietcombank,5,0,facebook,Female,59,19,651,1087706434,3,0,0,synthetic
60955060684,11/02/2026,Vietcombank,5,0,facebook,Female,28,2,361,1771599727,2,0,0,synthetic
33605588669,15/02/2026,Vietcombank,5,0,facebook,Female,65,6,729,1924435308,2,1,1,synthetic
44104276008,24/02/2026,Vietcombank,1,1,facebook,Female,35,17,596,791452912,1,1,1,synthetic
95864038147,17/02/2026,Vietcombank,4,0,facebook,Male,24,5,328,1685163682,3,0,1,synthetic
92552841611,14/02/2026,Vietcombank,3,0,facebook,Male,62,19,663,1023180150,2,1,0,synthetic
22188158426,06/02/2026,Vietcombank,4,0,facebook,Male,57,16,397,757202291,1,1,0,synthetic
97539666496,15/02/2026,Vietcombank,3,0,facebook,Male,51,12,390,40647822,2,1,1,synthetic
19304607489,21/02/2026,Vietcombank,3,0,facebook,Male,68,4,534,342883168,4,0,1,synthetic
65646680913,08/02/2026,Vietcombank,5,0,facebook,Female,64,4,482,848756585,2,1,0,synthetic
90372197792,22/02/2026,Vietcombank,4,0,facebook,Female,32,5,582,558917157,3,1,1,synthetic
91801812374,10/02/2026,Vietcombank,5,0,facebook,Male,69,20,322,1745945992,1,1,1,synthetic
44003593666,13/02/2026,Vietcombank,4,0,facebook,Female,69,8,399,1844661668,4,1,1,synthetic
47592570770,21/02/2026,Vietcombank,5,0,facebook,Male,21,3,600,548182035,1,1,1,synthetic
40406795674,22/02/2026,Vietcombank,1,1,facebook,Female,44,20,587,228262763,1,1,1,synthetic
46413020880,04/02/2026,Vietcombank,2,1,facebook,Male,61,16,341,162215645,1,1,0,synthetic
47038118606,13/02/2026,Vietcombank,5,0,facebook,Male,33,13,765,467627531,3,0,0,synthetic
78048201147,19/02/2026,Vietcombank,2,1,facebook,Male,29,2,320,484641672,1,1,1,synthetic
81872390921,30/01/2026,Vietcombank,2,1,facebook,Female,64,18,579,1350438423,3,1,1,synthetic
28450969695,23/02/2026,Vietcombank,1,1,facebook,Male,33,13,506,889475367,2,1,1,synthetic
96081115075,24/02/2026,Vietcombank,5,0,facebook,Female,45,13,828,361157520,1,1,1,synthetic
61926407704,05/02/2026,Vietcombank,4,0,facebook,Female,38,2,496,1645183360,4,1,1,synthetic
53726880039,30/01/2026,Vietcombank,2,1,facebook,Male,37,1,628,9839685,5,0,0,synthetic
73278516737,08/02/2026,Vietcombank,5,0,facebook,Male,18,0,530,1843281679,1,1,1,synthetic
11199328325,10/02/2026,Vietcombank,4,0,facebook,Female,24,2,403,460624998,3,1,0,synthetic
19749499133,21/02/2026,Vietcombank,1,1,facebook,Female,52,12,765,1585623212,2,1,1,synthetic
65914311446,14/02/2026,Vietcombank,3,0,facebook,Male,24,2,494,1928513792,2,0,0,synthetic
76366665023,28/01/2026,Vietcombank,4,0,facebook,Male,59,15,449,1121673067,4,1,0,synthetic
10293097053,25/01/2026,Vietcombank,3,0,facebook,Male,68,8,597,1918858977,4,1,0,synthetic
14803558809,05/02/2026,Vietcombank,3,0,facebook,Female,37,17,743,1544694362,1,1,0,synthetic
47023008258,11/02/2026,Vietcombank,3,0,facebook,Female,36,1,411,917874307,5,1,0,synthetic
36391134541,29/01/2026,Vietcombank,4,0,facebook,Male,35,17,659,1451930014,2,0,0,synthetic
54088597553,18/02/2026,Vietcombank,1,1,facebook,Male,28,4,666,1077353678,3,0,1,synthetic
64621935192,13/02/2026,Vietcombank,3,0,facebook,Male,36,6,460,124024422,1,1,1,synthetic
72174755672,09/02/2026,Vietcombank,5,0,facebook,Female,66,15,458,519396743,1,0,1,synthetic
94881511651,02/02/2026,Vietcombank,5,0,facebook,Female,53,20,597,16810356,2,0,1,synthetic
29600925561,29/01/2026,Vietcombank,2,1,facebook,Female,35,2,382,818861915,1,0,1,synthetic
96918170690,25/01/2026,Vietcombank,2,1,facebook,Female,27,4,368,1777180260,4,1,1,synthetic
52912362822,07/02/2026,Vietcombank,5,0,facebook,Male,60,18,554,1115975826,1,0,1,synthetic
89388213829,11/02/2026,Vietcombank,3,0,facebook,Female,60,5,566,10400165,3,0,1,synthetic
50932043685,30/01/2026,Vietcombank,2,1,facebook,Female,19,1,380,789637027,2,1,1,synthetic
67576575976,09/02/2026,Vietcombank,5,0,facebook,Female,28,2,600,1130701606,2,1,0,synthetic
70068698462,27/01/2026,Vietcombank,5,0,facebook,Male,62,15,406,1659805803,3,0,0,synthetic
95417765466,13/02/2026,Vietcombank,5,0,facebook,Female,35,7,441,946427732,2,1,1,synthetic
87113370212,16/02/2026,Vietcombank,5,0,facebook,Male,33,11,724,657663524,1,0,0,synthetic
54560890703,30/01/2026,Vietcombank,5,0,facebook,Male,69,0,436,735011374,1,1,1,synthetic
18258388977,17/02/2026,Vietcombank,4,0,facebook,Male,66,20,693,1830850887,3,0,0,synthetic
93696389178,21/02/2026,Vietcombank,3,0,facebook,Female,41,12,678,758699278,2,1,0,synthetic
71825696025,11/02/2026,Vietcombank,4,0,facebook,Female,18,0,524,874120734,4,0,1,synthetic
87462430331,17/02/2026,Vietcombank,1,1,facebook,Male,62,1,635,792348225,1,0,1,synthetic
27033230850,15/02/2026,Vietcombank,3,0,facebook,Female,56,2,478,1392502518,2,1,1,synthetic
67302994039,21/02/2026,Vietcombank,2,1,facebook,Male,37,4,783,655664099,1,1,0,synthetic
97786194606,07/02/2026,Vietcombank,5,0,facebook,Female,46,13,545,1877400755,3,1,1,synthetic
37285249389,11/02/2026,Vietcombank,2,1,facebook,Female,44,13,849,718676380,1,0,1,synthetic
81472606876,03/02/2026,Vietcombank,2,1,facebook,Male,40,9,509,29761207,2,0,0,synthetic
87713299554,19/02/2026,Vietcombank,3,0,facebook,Female,62,12,719,1506746331,2,1,1,synthetic
16742237687,02/02/2026,Vietcombank,1,1,facebook,Female,23,5,812,1242258669,4,0,1,synthetic
24136146942,09/02/2026,Vietcombank,5,0,facebook,Male,25,0,631,1234734566,3,0,1,synthetic
11404757189,27/01/2026,Vietcombank,1,1,facebook,Female,60,18,717,1669855371,1,1,1,synthetic
64070567404,23/02/2026,Vietcombank,3,0,facebook,Female,65,13,327,916895804,3,0,1,synthetic
92434147558,06/02/2026,Vietcombank,3,0,facebook,Female,50,2,719,1214085081,2,0,0,synthetic
70360841840,29/01/2026,Vietcombank,1,1,facebook,Female,45,9,574,1507796038,1,0,0,synthetic
10245461244,01/02/2026,Vietcombank,3,0,facebook,Male,60,19,632,693486506,4,1,1,synthetic
72365461165,06/02/2026,Vietcombank,5,0,facebook,Male,22,0,715,154771141,4,1,1,synthetic
61512422269,28/01/2026,Vietcombank,3,0,facebook,Male,39,18,822,531401022,1,0,1,synthetic
90607543784,17/02/2026,Vietcombank,4,0,facebook,Female,44,2,580,1337547809,3,1,0,synthetic
44859851237,10/02/2026,Vietcombank,3,0,facebook,Female,35,0,749,418549402,4,0,0,synthetic
17269538641,30/01/2026,Vietcombank,4,0,facebook,Female,18,0,352,1044992232,3,1,1,synthetic
38937168448,08/02/2026,Vietcombank,5,0,facebook,Male,57,19,520,1409743116,4,1,1,synthetic
36116507508,18/02/2026,Vietcombank,2,1,facebook,Male,69,3,382,1515198462,2,1,0,synthetic
68471094749,13/02/2026,Vietcombank,1,1,facebook,Female,54,13,683,1386826665,1,0,1,synthetic
75642320197,02/02/2026,Vietcombank,1,1,facebook,Female,36,12,803,505353893,1,0,0,synthetic
18002264715,20/02/2026,Vietcombank,1,1,facebook,Male,24,2,739,88716966,2,0,0,synthetic
91738130271,21/02/2026,Vietcombank,4,0,facebook,Female,37,18,638,25008374,1,0,1,synthetic
78427175864,02/02/2026,Vietcombank,4,0,facebook,Male,49,10,406,660415685,4,0,1,synthetic
98336784203,03/02/2026,Vietcombank,4,0,facebook,Female,40,9,484,1561370897,3,1,0,synthetic
81660528614,17/02/2026,Vietcombank,1,1,facebook,Female,30,5,549,1345510644,3,0,1,synthetic
25507491000,29/01/2026,Vietcombank,1,1,facebook,Male,57,9,558,1720591525,2,0,1,synthetic
24659194487,23/02/2026,Vietcombank,5,0,facebook,Male,52,7,562,1126009513,4,1,1,synthetic
70992340920,16/02/2026,Vietcombank,1,1,facebook,Female,57,1,561,1612550203,4,1,0,synthetic
78698737168,05/02/2026,Vietcombank,3,0,facebook,Male,63,1,522,1422275369,3,1,1,synthetic
16854513817,24/02/2026,Vietcombank,3,0,facebook,Female,22,0,305,443488719,2,0,0,synthetic
96616246240,28/01/2026,Vietcombank,1,1,facebook,Male,30,7,774,1305778714,1,0,1,synthetic
75411313156,07/02/2026,Vietcombank,5,0,facebook,Male,47,16,616,1622605474,2,0,0,synthetic
34877625621,06/02/2026,Vietcombank,4,0,facebook,Female,20,1,636,1937108062,4,0,1,synthetic
77743875007,31/01/2026,Vietcombank,2,1,facebook,Female,38,12,765,1674505259,2,0,1,synthetic
45437477480,29/01/2026,Vietcombank,2,1,facebook,Male,37,4,814,1046566341,1,0,1,synthetic
11676964606,20/02/2026,Vietcombank,5,0,facebook,Male,58,20,568,1702486844,2,1,1,synthetic
73577680074,02/02/2026,Vietcombank,5,0,facebook,Female,26,7,556,681596638,1,0,1,synthetic
10241956840,05/02/2026,Vietcombank,4,0,facebook,Female,37,9,363,1302498012,2,1,1,synthetic
92979627123,23/02/2026,Vietcombank,4,0,facebook,Male,38,20,472,805540493,3,0,0,synthetic
11750539482,22/02/2026,Vietcombank,3,0,facebook,Female,23,5,539,1743221400,1,0,1,synthetic
99247385408,24/02/2026,Vietcombank,3,0,facebook,Male,61,5,359,189381193,4,1,1,synthetic
59318818144,13/02/2026,Vietcombank,3,0,facebook,Male,58,0,791,1597537748,3,1,0,synthetic
69593868371,21/02/2026,Vietcombank,4,0,facebook,Male,57,20,785,1673469618,4,0,1,synthetic
48174182890,01/02/2026,Vietcombank,3,0,facebook,Female,21,2,417,726426804,4,1,0,synthetic
61918198916,23/02/2026,Vietcombank,3,0,facebook,Male,50,5,617,859782799,4,0,1,synthetic
27875747796,16/02/2026,Vietcombank,2,1,facebook,Male,70,4,695,375904634,4,0,1,synthetic
64105891213,11/02/2026,Vietcombank,5,0,facebook,Male,29,5,637,1709632383,3,0,1,synthetic
84655038442,14/02/2026,Vietcombank,3,0,facebook,Female,42,17,332,1320319715,3,1,1,synthetic
51090415771,04/02/2026,Vietcombank,5,0,facebook,Male,22,4,453,818369429,2,1,0,synthetic
94013649355,11/02/2026,Vietcombank,3,0,facebook,Female,60,16,732,549388918,1,1,1,synthetic
72137387300,01/02/2026,Vietcombank,3,0,facebook,Female,70,14,313,1390091667,1,0,0,synthetic
45890270578,21/02/2026,Vietcombank,3,0,facebook,Male,67,6,376,1159669681,1,1,0,synthetic
33111749870,17/02/2026,Vietcombank,4,0,facebook,Male,22,0,378,792511474,2,0,1,synthetic
56349461020,19/02/2026,Vietcombank,4,0,facebook,Female,19,1,819,370144501,2,1,1,synthetic
13411478857,14/02/2026,Vietcombank,3,0,facebook,Male,59,6,555,212759773,4,1,1,synthetic
59680567755,20/02/2026,Vietcombank,4,0,facebook,Male,30,2,755,1212468593,4,1,1,synthetic
65921467933,20/02/2026,Vietcombank,5,0,facebook,Female,38,3,718,984903297,1,1,0,synthetic
68667940897,24/02/2026,Vietcombank,5,0,facebook,Female,42,13,368,525538818,1,0,0,synthetic
12126295959,30/01/2026,Vietcombank,3,0,facebook,Male,38,12,332,388876402,2,1,1,synthetic
28429024816,15/02/2026,Vietcombank,3,0,facebook,Female,57,11,822,1933293848,4,1,1,synthetic
30571492454,12/02/2026,Vietcombank,2,1,facebook,Female,35,12,374,1698305872,4,1,0,synthetic
86406562993,09/02/2026,Vietcombank,1,1,facebook,Male,29,9,399,1779784400,1,1,1,synthetic
16966713729,23/02/2026,Vietcombank,4,0,facebook,Male,65,3,524,292721651,2,0,1,synthetic
50977819351,24/02/2026,Vietcombank,1,1,facebook,Male,54,1,784,1384725647,1,1,1,synthetic
46647037026,05/02/2026,Vietcombank,4,0,facebook,Male,55,14,840,882692988,1,1,0,synthetic
56738604462,01/02/2026,Vietcombank,3,0,facebook,Male,29,0,356,1270601219,4,1,1,synthetic
85151660328,18/02/2026,Vietcombank,5,0,facebook,Female,20,2,415,1568407998,4,0,0,synthetic
26315946941,25/01/2026,Vietcombank,5,0,facebook,Female,58,17,413,567855026,2,1,1,synthetic
31418703247,25/01/2026,Vietcombank,2,1,facebook,Female,29,10,345,1441934036,4,1,1,synthetic
50048753319,26/01/2026,Vietcombank,4,0,facebook,Male,33,12,591,190190745,1,0,1,synthetic
18161839969,18/02/2026,Vietcombank,5,0,facebook,Male,48,2,770,508847033,1,0,1,synthetic
67088215302,09/02/2026,Vietcombank,3,0,facebook,Male,42,3,303,573665581,4,0,0,synthetic
78615333340,18/02/2026,Vietcombank,5,0,facebook,Female,63,15,820,1042653323,2,1,1,synthetic
95322451463,07/02/2026,Vietcombank,3,0,facebook,Male,42,2,574,851533189,3,0,1,synthetic
90358300537,13/02/2026,Vietcombank,5,0,facebook,Male,45,6,583,1056502440,3,1,1,synthetic
92915080505,24/02/2026,Vietcombank,4,0,facebook,Male,55,8,559,1469239852,3,1,1,synthetic
38408662046,29/01/2026,Vietcombank,4,0,facebook,Male,60,0,561,1363583436,2,0,1,synthetic
75703568287,28/01/2026,Vietcombank,5,0,facebook,Male,45,20,623,699415403,3,1,1,synthetic
25667999738,31/01/2026,Vietcombank,1,1,facebook,Male,56,4,535,78601458,1,1,1,synthetic
53744803709,20/02/2026,Vietcombank,5,0,facebook,Female,29,5,437,787710982,4,1,1,synthetic
44816228273,26/01/2026,Vietcombank,3,0,facebook,Male,67,1,657,73948032,1,1,0,synthetic
12447623798,11/02/2026,Vietcombank,2,1,facebook,Female,28,0,715,760532937,2,1,0,synthetic
56700544976,27/01/2026,Vietcombank,2,1,facebook,Female,54,13,781,1149774921,5,1,1,synthetic
97730367542,26/01/2026,Vietcombank,3,0,facebook,Male,40,8,437,538793015,2,1,1,synthetic
97064059078,01/02/2026,Vietcombank,5,0,facebook,Female,32,2,391,1868341104,3,1,1,synthetic
61959174103,27/01/2026,Vietcombank,5,0,facebook,Female,32,2,365,891677648,2,1,1,synthetic
64152276122,12/02/2026,Vietcombank,2,1,facebook,Female,52,14,639,22899012,2,1,1,synthetic
10724174233,01/02/2026,Vietcombank,4,0,facebook,Female,42,13,377,104106860,3,1,1,synthetic
54601090427,04/02/2026,Vietcombank,1,1,facebook,Female,23,2,388,1581244924,2,1,1,synthetic
95755162814,20/02/2026,Vietcombank,4,0,facebook,Male,54,7,307,1575690262,1,1,1,synthetic
49991645670,26/01/2026,Vietcombank,4,0,facebook,Female,34,9,579,1715591305,2,0,0,synthetic
11539815958,28/01/2026,Vietcombank,1,1,facebook,Male,23,4,670,1816887576,4,1,1,synthetic
60970806461,08/02/2026,Vietcombank,5,0,facebook,Male,22,2,435,923467378,4,0,1,synthetic
17085844652,10/02/2026,Vietcombank,5,0,facebook,Male,58,13,711,1538518202,3,1,1,synthetic
99915250955,06/02/2026,Vietcombank,2,1,facebook,Male,70,10,662,691256336,1,1,1,synthetic
72466262955,02/02/2026,Vietcombank,4,0,facebook,Female,52,4,837,1843148747,1,1,1,synthetic
36823757475,08/02/2026,Vietcombank,4,0,facebook,Male,68,13,435,793278533,2,0,0,synthetic
15355200215,16/02/2026,Vietcombank,3,0,facebook,Female,66,11,372,126032703,2,0,0,synthetic
33077240001,28/01/2026,Vietcombank,3,0,facebook,Male,30,0,716,1728101296,4,1,0,synthetic
99247352951,03/02/2026,Vietcombank,3,0,facebook,Male,56,10,649,1311894402,1,0,1,synthetic
99941260107,31/01/2026,Vietcombank,4,0,facebook,Female,61,6,665,1058366449,3,0,1,synthetic
39835859866,11/02/2026,Vietcombank,5,0,facebook,Female,19,1,390,1651071737,5,0,0,synthetic
67639514749,31/01/2026,Vietcombank,5,0,facebook,Female,57,15,607,817793730,3,0,1,synthetic
26615838365,22/02/2026,Vietcombank,5,0,facebook,Female,68,15,744,1513628295,3,0,0,synthetic
32868076697,17/02/2026,Vietcombank,2,1,facebook,Male,32,10,476,74902060,2,0,0,synthetic
20846861810,02/02/2026,Vietcombank,5,0,facebook,Male,68,8,311,13407075,3,1,0,synthetic
33767170154,15/02/2026,Vietcombank,1,1,facebook,Female,68,2,300,1438629946,3,1,1,synthetic
57666113482,20/02/2026,Vietcombank,2,1,facebook,Female,37,2,307,250364391,4,1,1,synthetic
37323480027,21/02/2026,Vietcombank,2,1,facebook,Female,26,6,845,1097875840,2,1,1,synthetic
80403792158,28/01/2026,Vietcombank,1,1,facebook,Female,35,0,824,1107692222,4,1,0,synthetic
14143358695,07/02/2026,Vietcombank,5,0,facebook,Male,59,5,833,1415295652,1,1,0,synthetic
64158217182,24/02/2026,Vietcombank,4,0,facebook,Female,58,16,782,100064306,3,1,1,synthetic
20301694737,15/02/2026,Vietcombank,4,0,facebook,Female,27,5,731,512931702,1,1,1,synthetic
41945032421,16/02/2026,Vietcombank,1,1,facebook,Female,36,18,605,547653794,2,1,0,synthetic
49916098825,31/01/2026,Vietcombank,3,0,facebook,Male,18,0,409,1442904290,4,1,1,synthetic
55397763172,16/02/2026,Vietcombank,3,0,facebook,Female,42,6,615,1717561585,2,1,1,synthetic
64040109847,19/02/2026,Vietcombank,2,1,facebook,Male,45,17,545,1203876684,2,1,1,synthetic
67150047052,19/02/2026,Vietcombank,3,0,facebook,Male,61,17,768,1199306562,4,0,0,synthetic
75793439062,09/02/2026,Vietcombank,3,0,facebook,Female,29,11,755,1174849897,1,1,0,synthetic
40277013996,18/02/2026,Vietcombank,4,0,facebook,Female,50,15,469,1819934410,2,1,0,synthetic
37115883783,07/02/2026,Vietcombank,3,0,facebook,Male,65,10,463,993420815,3,0,1,synthetic
42969871682,30/01/2026,Vietcombank,1,1,facebook,Male,30,5,483,1674506169,2,1,1,synthetic
11495598174,28/01/2026,Vietcombank,4,0,facebook,Female,35,17,819,901749654,1,0,1,synthetic
64612721576,06/02/2026,Vietcombank,1,1,facebook,Male,44,15,677,1655178175,2,0,1,synthetic
84867005682,24/02/2026,Vietcombank,5,0,facebook,Female,30,5,633,866965266,4,0,1,synthetic
91005949352,05/02/2026,Vietcombank,1,1,facebook,Female,30,9,739,1977142645,1,0,1,synthetic
98454918425,07/02/2026,Vietcombank,5,0,facebook,Male,69,5,494,1120179644,2,1,0,synthetic
59673619385,08/02/2026,Vietcombank,5,0,facebook,Female,37,1,380,193199581,1,1,0,synthetic
30519731223,21/02/2026,Vietcombank,4,0,facebook,Female,61,8,585,1020768099,2,1,1,synthetic
21615936183,24/02/2026,Vietcombank,4,0,facebook,Female,51,2,537,1253390309,2,0,0,synthetic
84303708301,06/02/2026,Vietcombank,1,1,facebook,Male,52,11,663,836362856,3,1,1,synthetic
27557351967,10/02/2026,Vietcombank,1,1,facebook,Female,56,10,594,94435950,2,1,0,synthetic
50409605218,16/02/2026,Vietcombank,4,0,facebook,Male,32,2,849,424972802,2,0,0,synthetic
99830312940,25/01/2026,Vietcombank,4,0,facebook,Male,33,5,373,1277455471,3,1,0,synthetic
55398031223,17/02/2026,Vietcombank,1,1,facebook,Female,34,7,345,1028202720,4,1,0,synthetic
68670780833,30/01/2026,Vietcombank,4,0,facebook,Male,31,0,804,1580786215,4,0,1,synthetic
30630414075,09/02/2026,Vietcombank,3,0,facebook,Male,48,3,505,1598161782,2,0,0,synthetic
69318996722,08/02/2026,Vietcombank,5,0,facebook,Female,41,12,446,1602681671,4,0,0,synthetic
14874448611,30/01/2026,Vietcombank,4,0,facebook,Male,24,2,774,1060564802,1,0,1,synthetic
44665032472,08/02/2026,Vietcombank,4,0,facebook,Male,65,7,726,590536297,3,1,1,synthetic
87287845684,07/02/2026,Vietcombank,2,1,facebook,Female,51,0,373,1919381127,4,0,1,synthetic
61065259003,26/01/2026,Vietcombank,3,0,facebook,Female,42,7,341,1077763732,2,1,1,synthetic
31825410351,06/02/2026,Vietcombank,2,1,facebook,Male,45,20,542,1096697169,2,0,1,synthetic
91489113893,23/02/2026,Vietcombank,4,0,facebook,Male,57,4,758,1901940828,4,1,0,synthetic
18239284309,26/01/2026,Vietcombank,4,0,facebook,Male,34,15,782,1505122562,3,1,1,synthetic
46666312447,21/02/2026,Vietcombank,3,0,facebook,Female,64,14,762,284064602,4,1,1,synthetic
45377621401,03/02/2026,Vietcombank,5,0,facebook,Female,20,2,552,1964095970,1,1,1,synthetic
30684382480,27/01/2026,Vietcombank,5,0,facebook,Female,50,8,390,891493579,1,1,1,synthetic
42402011754,06/02/2026,Vietcombank,4,0,facebook,Male,45,9,399,1314899100,5,0,1,synthetic
82162265143,23/02/2026,Vietcombank,3,0,facebook,Male,67,20,309,1441010690,2,0,1,synthetic
88775828741,06/02/2026,Vietcombank,1,1,facebook,Female,69,9,474,1193784521,4,0,1,synthetic
16356816977,24/02/2026,Vietcombank,4,0,facebook,Female,41,7,626,887835839,3,0,1,synthetic
44566046120,14/02/2026,Vietcombank,1,1,facebook,Female,69,7,497,1346290904,1,0,1,synthetic
71018879263,07/02/2026,Vietcombank,3,0,facebook,Female,36,4,765,396584072,1,1,1,synthetic
47882279417,07/02/2026,Vietcombank,3,0,facebook,Female,29,9,626,1493905802,3,1,1,synthetic
